,id,name,lat,lon
1371,44076,Station 44076 - OOI Pioneer Central Surface Mooring,40.137,-70.775
1372,44077,Station 44077 - OOI Pioneer Offshore Surface Mooring,39.94,-70.883
1373,44078,Station 44078 - OOI Irminger Sea Surface Mooring,59.94,-39.52
1374,46097,Station 46097 - OOI Newport Shelf,44.639,-124.304
1375,46098,Station 46098 - OOI Waldport Offshore,44.381,-124.956
1376,46099,Station 46099 - OOI Westport Shelf,46.986,-124.566
1377,46100,Station 46100 - OOI Westport Offshore,46.851,-124.972
1378,51045,"Station 51045 - Hilo Bay, HI",19.734,-155.082
1379,51046,"Station 51046 - Kawaihai, HI",20.024,-155.828
1380,51201,"Station 51201 - Waimea Bay, HI (106)",21.671,-158.117
1381,51202,"Station 51202 - Mokapu Point, HI (098)",21.417,-157.68
1382,51203,"Station 51203 - Kaumalapau, HI (146)",20.788,-157.01
1383,51204,"Station 51204 - Barbers Point, HI #2 (165)",21.281,-158.124
1384,51205,"Station 51205 - Pauwela, Maui, HI (187)",21.019,-156.422
1385,51206,"Station 51206 - Hilo, Hawaii, HI (188)",19.779,-154.97
1386,51207,"Station 51207 - Kaneohe Bay, HI (198)",21.477,-157.752
1387,51208,"Station 51208 - Hanalei, Kauai, HI (202)",22.285,-159.574
1388,51209,"Station 51209 - Aunuu, American Samoa (189)",-14.273,-170.5
1389,51210,"Station 51210 - Kaneohe Bay, WETS, HI (225)",21.477,-157.756
1390,51211,"Station 51211 - Pearl Harbor Entrance, HI (233)",21.297,-157.959
1391,51212,"Station 51212 - Barbers Point, Kalaeloa, HI (238)",21.323,-158.149
1392,51213,"Station 51213 - Kaumalapau Southwest, Lanai, HI (239)",20.75,-157.003
1393,52200,"Station 52200 - Ipan, Guam (121)",13.354,144.788
1394,52201,"Station 52201 - Kalo, Majuro, Marshall Islands (163)",7.083,171.392
1395,52202,"Station 52202 - Ritidian Point, Guam (196)",13.682,144.806
1396,52211,"Station 52211 - Tanapag, Saipan, NMI (197)",15.268,145.662
1397,13001,Station 13001 - NE Extension,12,-23
1398,13002,Station 13002 - NE Extension,21,-23
1399,13008,Station 13008 - Reggae,15,-38
1400,13009,Station 13009 - Lambada,8,-38
1401,13010,Station 13010 - Soul,0,0
1402,15001,Station 15001 - Gavotte,-10,-10
1403,15002,Station 15002 - Java,0,-10
1404,15006,Station 15006 - Valse,-6,-10
1405,15007,Station 15007 - SE Extension,-6,8
1406,31001,Station 31001 - Samba,0,-35
1407,31002,Station 31002 - Frevo,4,-38
1408,31003,Station 31003 - Para?ba,-8,-30
1409,31004,Station 31004 - Salvador,-14,-32
1410,31005,Station 31005 - Espirito Santo,-19,-34
1411,31006,Station 31006 - NE Extension,4,-23
1412,31007,Station 31007 - Jazz,0,-23
1413,41026,Station 41026 - Forro,12,-38
1414,41139,Station 41139,20,-38
1415,62114,"Station 62114 - Tartan ""A"" AWS",58.3,0
1416,62121,Station 62121 - Carrack AWS,53.5,2.7
1417,62124,Station 62124 - Conwy,53.6,-3.6
1418,62125,Station 62125,53.8,-3.5
1419,62126,Station 62126,53.9,-3.6
1420,62127,Station 62127 - Cleeton AWS,54,0.7
1421,62130,Station 62130 - Brae A,58.7,1.3
1422,62135,Station 62135 - Trent,54.2,1.6
1423,62142,Station 62142 - North Sea,53,2.101
1424,62144,Station 62144 - Clipper AWS,53.4,1.7
1425,62145,Station 62145 - North Sea,53.102,2.8
1426,62146,Station 62146 - Lomond AWS,57.2,2.1
1427,62147,Station 62147 - Galaxy 111,55.7,4.7
1428,62148,Station 62148 - Barque AWS,53.6,1.5
1429,62149,"Station 62149 - West Sole ""A"" AWS",53.7,1.1
1430,62150,Station 62150 - Amethyst AWS,53.6,0.7
1431,62164,Station 62164 - Anasuria AWS,57.2,0.8
1432,62165,Station 62165 - Ravenspurn North AWS,54,1.1
1433,62166,Station 62166 - Thames,53,2.5
1434,63105,"Station 63105 - Brent ""B"" AWS",61,1.692
1435,63110,Station 63110 - Beryl A AWS,59.5,1.5
1436,63112,Station 63112 - Cormorant AWS,61.1,1
1437,63113,"Station 63113 - Brent ""A"" AWS",61,1.708
1438,63115,Station 63115 - Magnus AWS,61.6,1.3
1439,63117,Station 63117 - Eider AWS,61.4,1.1
1440,AROP4,"Station AROP4 - 9757809 - Arecibo, PR",18.48,-66.702
1441,AUDP4,"Station AUDP4 - 9759412 - Aquadilla, PR",18.457,-67.165
1442,FRDP4,"Station FRDP4 - 9753216 - Fajardo, PR",18.335,-65.631
1443,PLSP4,"Station PLSP4 - 9758053 - Penuelas, PR",17.973,-66.762
1444,VQSP4,"Station VQSP4 - 9752619 - Isabel Segunda, Vieques Island, PR",18.153,-65.444
1445,YABP4,"Station YABP4 - 9754228 - Yabucoa Harbor, PR",18.055,-65.833
1446,45167,"Station 45167 - Erie Nearshore Buoy, Erie, PA",42.185,-80.135
1447,14040,Station 14040,-8,67
1448,14041,Station 14041,-8,55
1449,14043,Station 14043,-12,67
1450,14047,Station 14047,-4,57
1451,23001,Station 23001,0,81
1452,23003,Station 23003,-2,81
1453,23004,Station 23004,0,90
1454,23006,Station 23006,4,90
1455,23007,Station 23007,8,90
1456,23008,Station 23008,12,90
1457,23009,Station 23009,15,90
1458,23010,Station 23010,-4,81
1459,23011,Station 23011,15,65
1460,23012,Station 23012,8,67
1461,23013,Station 23013,4,67
1462,23014,Station 23014,2,67
1463,23015,Station 23015,0,67
1464,23016,Station 23016,-2,67
1465,23017,Station 23017,-4,67
1466,53005,Station 53005,-8,81
1467,53006,Station 53006,-12,81
1468,53009,Station 53009,-12,93
1469,53040,Station 53040,-8,95
1470,53056,Station 53056,-5,95
1471,53057,Station 53057,-2,90
1472,56053,Station 56053,-16,81
1473,56055,Station 56055,-25,100
1474,46233,Station 46233 - SCCOOS San Diego Mooring,32.936,-117.32
1475,31201,"Station 31201 - Floripa, Brazil (109)",-27.705,-48.134
1476,41108,"Station 41108 - Wilmington Harbor, NC - (200)",33.722,-78.016
1477,41109,"Station 41109 - New River Inlet, NC - 190",34.484,-77.3
1478,41112,"Station 41112 - Offshore Fernandina Beach, FL (132)",30.709,-81.292
1479,41113,"Station 41113 - Cape Canaveral Nearshore, FL (143)",28.4,-80.533
1480,41114,"Station 41114 - Fort Pierce, FL (134)",27.551,-80.217
1481,41116,"Station 41116 - Oculina Bank North, FL (227)",28.523,-80.188
1482,41118,"Station 41118 - Chester Shoal, FL (228)",28.609,-80.59
1483,41120,"Station 41120 - Cape Hatteras East, NC (250)",35.259,-75.286
1484,41140,"Station 41140 - Christiansted, St. Croix, Virgin Islands",17.769,-64.723
1485,41141,"Station 41141 - Fareham, St. Croix, Virgin Islands",17.684,-64.635
1486,42084,"Station 42084 - Southwest Pass Entrance W, LA (256)",28.988,-89.649
1487,42091,"Station 42091 - Trinity Shoal, LA (255)",29.087,-92.506
1488,42094,"Station 42094 - Grand Isle, LA (246)",29.085,-89.907
1489,42099,"Station 42099 - Offshore St. Petersburg, FL (144)",27.349,-84.275
1490,44088,"Station 44088 - Virginia Beach Offshore, VA (171)",36.611,-74.841
1491,44094,"Station 44094 - Fire Island Nearshore, NY (207)",40.585,-73.106
1492,44096,"Station 44096 - Cape Charles, VA (186)",37.023,-75.809
1493,44097,"Station 44097 - Block Island, RI (154)",40.967,-71.126
1494,44099,"Station 44099 - Cape Henry, VA (147)",36.915,-75.722
1495,44100,"Station 44100 - Duck FRF 26m, NC (430)",36.258,-75.593
1496,44172,"Station 44172 - Halifax Harbor, NS, Canada - 176",44.5,-63.408
1497,46114,"Station 46114 - West Monterey Bay, CA (185)",36.7,-122.343
1498,46211,"Station 46211 - Grays Harbor, WA (036)",46.857,-124.244
1499,46212,"Station 46212 - Humboldt Bay South Spit, CA (128)",40.753,-124.313
1500,46213,"Station 46213 - Cape Mendocino, CA (094)",40.295,-124.732
1501,46214,"Station 46214 - Point Reyes, CA (029)",37.937,-123.463
1502,46215,"Station 46215 - Diablo Canyon, CA (076)",35.204,-120.859
1503,46216,"Station 46216 - Goleta Point, CA (107)",34.333,-119.803
1504,46217,"Station 46217 - Anacapa Passage, CA (111)",34.167,-119.435
1505,46218,"Station 46218 - Harvest, CA (071)",34.452,-120.78
1506,46219,"Station 46219 - San Nicolas Island, CA (067)",33.219,-119.872
1507,46220,"Station 46220 - El Porto, CA (125)",33.897,-118.446
1508,46221,"Station 46221 - Santa Monica Bay, CA (028)",33.86,-118.641
1509,46222,"Station 46222 - San Pedro, CA (092)",33.618,-118.317
1510,46223,"Station 46223 - Dana Point, CA (096)",33.458,-117.767
1511,46224,"Station 46224 - Oceanside Offshore, CA (045)",33.178,-117.472
1512,46225,"Station 46225 - Torrey Pines Outer, CA (100)",32.933,-117.391
1513,46226,"Station 46226 - Point La Jolla, CA (095)",32.848,-117.353
1514,46227,"Station 46227 - Point Loma, CA (091)",32.632,-117.444
1515,46228,"Station 46228 - Pitas Point, CA (130)",34.317,-119.417
1516,46229,"Station 46229 - UMPQUA OFFSHORE, OR (139)",43.772,-124.549
1517,46230,"Station 46230 - Huntington Beach Nearshore, CA (172)",33.623,-118.012
1518,46231,"Station 46231 - Mission Bay, CA (093)",32.747,-117.37
1519,46232,"Station 46232 - Point Loma South, CA (191)",32.517,-117.425
1520,46234,"Station 46234 - Port Hueneme Nearshore, CA (141)",34.1,-119.168
1521,46235,"Station 46235 - Imperial Beach Nearshore, CA (155)",32.57,-117.169
1522,46236,"Station 46236 - Monterey Canyon Outer, CA (156)",36.76,-121.949
1523,46237,"Station 46237 - San Francisco Bar, CA (142)",37.788,-122.632
1524,46238,"Station 46238 - Santa Cruz Basin, CA (167)",33.76,-119.55
1525,46239,"Station 46239 - Point Sur, CA (157)",36.335,-122.104
1526,46240,"Station 46240 - Cabrillo Point, Monterey Bay, CA (158)",36.626,-121.907
1527,46241,"Station 46241 - San Elijo Nearshore, CA (161)",33.003,-117.292
1528,46242,"Station 46242 - Camp Pendleton Nearshore, CA (043)",33.22,-117.439
1529,46243,"Station 46243 - Clatsop Spit, OR (162)",46.216,-124.128
1530,46244,"Station 46244 - Humboldt Bay, North Spit, CA (168)",40.896,-124.357
1531,46245,"Station 46245 - Ventura Nearshore, CA - 169",34.251,-119.308
1532,46247,"Station 46247 - San Francisco Offshore, CA (180)",37.753,-122.833
1533,46248,"Station 46248 - Astoria Canyon, OR (179)",46.133,-124.644
1534,46249,"Station 46249 - Santa Cruz Island South, CA (182)",33.821,-119.708
1535,46250,"Station 46250 - Point Mugu Offshore, CA - 184",34.034,-119.09
1536,46251,"Station 46251 - Santa Cruz Basin, CA (203)",33.769,-119.565
1537,46253,"Station 46253 - San Pedro South, CA (213)",33.576,-118.181
1538,46254,"Station 46254 - SCRIPPS Nearshore, CA (201)",32.868,-117.267
1539,46256,"Station 46256 - Long Beach Channel, CA (215)",33.7,-118.201
1540,46257,"Station 46257 - Harvest Southeast, CA (216)",34.439,-120.766
1541,46258,"Station 46258 - Mission Bay West, CA (220)",32.752,-117.501
1542,46262,"Station 46262 - Santa Barbara Island North, CA (234)",33.704,-119.004
1543,46267,"Station 46267 - Angeles Point, WA (248)",48.173,-123.607
1544,46268,"Station 46268 - Topanga Nearshore, CA (103)",34.022,-118.578
1545,46269,"Station 46269 - Point Santa Cruz, CA (254)",36.934,-122.034
1546,46273,"Station 46273 - Torrey Pines Inner, CA (101)",32.926,-117.277
1547,51200,"Station 51200 - Barbers Point, HI (164)",21.096,-158.303
1548,52212,"Station 52212 - Ngaraard, Babeldaob, Palau (219)",7.63,134.667
1549,LJPC1,"Station LJPC1 - La Jolla, CA (073)",32.867,-117.257
1550,48211,Station 48211 - Camden Bay (Shell Arctic),70.37,-146.04
1551,48212,Station 48212 - Harrison Bay (Shell Arctic),70.874,-150.279
1552,48213,Station 48213 - Burger,71.502,-164.133
1553,48214,Station 48214 - Klondike (MOB1),70.872,-165.248
1554,48216,Station 48216 - Crackerjack (Shell Arctic),71.758,-167.952
1555,46126,Station 46126 - Wide Bay (Shell),53.951,-166.602
1556,48677,Station 48677,0,0
1557,48678,Station 48678,0,0
1558,48679,Station 48679,0,0
1559,48680,Station 48680,0,0
1560,CGCL1,Station CGCL1 - Cognac,28.791,-89.056
1561,WDEL1,Station WDEL1 - Shell West Delta 143,28.662,-89.551
1562,SKMG1,Station SKMG1 - U.S. Navy Tower M2R6 GA,31.534,-80.236
1563,SPAG1,Station SPAG1 - U.S. Navy Tower R2 GA,31.375,-80.567
1564,TYBG1,Station TYBG1 - U.S. Navy Tower R8 GA,31.633,-79.925
1565,FBPS1,"Station FBPS1 - Folly Beach Pier, SC",32.652,-79.938
1566,SMBS1,"Station SMBS1 - Springmaid pier, SC",33.655,-78.918
1567,48215,Station 48215 - Hanna Shoal (MOB3),71.502,-164.133
1568,ACMN4,"Station ACMN4 - Atlantic City Marina, NJ",39.38,-74.42
1569,AVAN4,"Station AVAN4 - Avalon, NJ",39.09,-74.72
1570,BRBN4,"Station BRBN4 - Brant Beach, NJ",39.61,-74.2
1571,OCGN4,"Station OCGN4 - Ocean Grove, NJ",40.209,-74.004
1572,SGRN4,"Station SGRN4 - Sea Girt, NJ",40.12,-74.03
1573,44069,Station 44069 - Great South Bay,40.698,-73.087
1574,45178,"Station 45178 - 1 NM SE of Valcour Island, NY",44.603,-73.394
1575,45188,Station 45188 - Champlain Bridge Buoy,44.094,-73.423
1576,45179,Station 45179 - Stannard Rock Buoy,47.195,-87.224
1577,42043,Station 42043 - TGLO TABS Buoy B,28.982,-94.899
1578,42044,Station 42044 - TGLO TABS Buoy J,26.191,-97.051
1579,42045,Station 42045 - TGLO TABS Buoy K,26.217,-96.5
1580,42046,Station 42046 - GERG Flower Gardens Buoy N,27.89,-94.037
1581,42047,Station 42047 - GERG Flower Gardens Buoy V,27.897,-93.597
1582,42048,Station 42048 - TABS D,27.939,-96.843
1583,42049,Station 42049 - TABS W,28.351,-96.006
1584,42050,Station 42050 - TABS F,28.842,-94.242
1585,42051,Station 42051 - TABS R,29.635,-93.642
1586,ANPT2,"Station ANPT2 - 8775241 - Aransas, Aransas Pass, TX",27.837,-97.039
1587,AWRT2,"Station AWRT2 - 8774230 - Aransas Wildlife Refuge, TX",28.227,-96.796
1588,BABT2,"Station BABT2 - 8776604 - Baffin Bay, TX",27.297,-97.405
1589,BZST2,"Station BZST2 - 8779749 - SPI Brazos Santiago, TX",26.067,-97.155
1590,CLLT2,"Station CLLT2 - 8770933 - Clear Lake, TX",29.563,-95.067
1591,CPNT2,"Station CPNT2 - 8774513 - Copano Bay, TX",28.114,-97.024
1592,EMAT2,"Station EMAT2 - 8773146 - Matagorda City, TX",28.71,-95.914
1593,FPST2,"Station FPST2 - 8772471 - Freeport SPIP, TX",28.936,-95.294
1594,GLPT2,Station GLPT2 - 021: Galveston Pleasure Pier; Gulf of Mexico,29.3,-94.794
1595,GRRT2,"Station GRRT2 - 8771486 - Galveston RR Bridge, TX",29.302,-94.896
1596,HIST2,"Station HIST2 - 8770808 - High Island, TX",29.595,-94.39
1597,IRDT2,"Station IRDT2 - 8776139 - South Bird Island, TX",27.48,-97.322
1598,LUIT2,"Station LUIT2 - 8771972 - San Luis Pass, TX",29.076,-95.122
1599,LYBT2,"Station LYBT2 - 8770733 - Lynchburg Landing, TX",29.765,-95.079
1600,NCHT2,"Station NCHT2 - 8770777 - Manchester, TX",29.726,-95.266
1601,NGLT2,"Station NGLT2 - 8775283 - Port Ingleside, TX",27.822,-97.204
1602,NUET2,"Station NUET2 - 8775244 - Nueces Bay, TX",27.832,-97.486
1603,NWST2,Station NWST2 - 098: NWS Weather Station 1; Gulf of Mexico,27.75,-96.768
1604,PACT2,"Station PACT2 - 8775792 - Packery Channel, TX",27.634,-97.237
1605,PCGT2,"Station PCGT2 - 8779748 - South Padre Island CGS, TX",26.072,-97.167
1606,PCNT2,"Station PCNT2 - 8773701 - Port O'Connor, Matagorda Bay, TX",28.446,-96.396
1607,PMNT2,"Station PMNT2 - 8778490 - Port Mansfield, TX",26.559,-97.424
1608,PORT2,"Station PORT2 - 8770475 - Port Arthur, TX",29.867,-93.931
1609,RLIT2,"Station RLIT2 - 8779280 - Realitos Peninsula, TX",26.262,-97.285
1610,RLOT2,"Station RLOT2 - 8770971 - Rollover Pass, TX",29.515,-94.513
1611,RSJT2,"Station RSJT2 - 8777812 - Rincon del San Jose, TX",26.801,-97.471
1612,RTAT2,"Station RTAT2 - 8775237 - Port Aransas, TX",27.84,-97.072
1613,RTOT2,"Station RTOT2 - 100: RTNS Offshore, TX",27.753,-96.967
1614,SDRT2,"Station SDRT2 - 8773037 - Seadrift, TX",28.407,-96.712
1615,SGNT2,"Station SGNT2 - 8772985 - Sargent, TX",28.771,-95.617
1616,TAQT2,"Station TAQT2 - 8775296 - USS Lexington, TX",27.815,-97.389
1617,TXPT2,"Station TXPT2 - 8770822 - Texas Point, Sabine Pass, TX",29.689,-93.842
1618,VCAT2,"Station VCAT2 - 8773259 - Port Lavaca, TX",28.64,-96.609
1619,BPHF1,"Station BPHF1 - BISHOP HARBOR, FL",27.608,-82.571
1620,FRKF1,"Station FRKF1 - Frog Creek, FL",27.591,-82.552
1621,41117,"Station 41117 - St. Augustine, FL (194)",30,-81.08
1622,42078,"Station 42078 - Big Pine Key, FL (237)",24.5,-81.251
1623,42079,"Station 42079 - Bahia Honda Key, FL (242)",24.535,-81.242
1624,42093,"Station 42093 - Grand Isle Outer, LA (247)",29.017,-89.832
1625,42095,"Station 42095 - Satan Shoal, FL (244)",24.407,-81.967
1626,42097,"Station 42097 - Pulley Ridge, FL (226)",25.701,-83.65
1627,44056,"Station 44056 - Duck FRF, NC",36.2,-75.714
1628,44089,"Station 44089 - Wallops Island, VA (224)",37.754,-75.325
1629,44091,"Station 44091 - Barnegat, NJ (209)",39.768,-73.77
1630,45180,"Station 45180 - Isle of Royale East, MI (230)",48.034,-87.73
1631,46259,"Station 46259 - Santa Lucia Escarpment, CA (222)",34.767,-121.498
1632,46266,"Station 46266 - Del Mar Nearshore, CA (153)",32.957,-117.279
1633,BTHD1,"Station BTHD1 - Bethany Beach, DE",38.537,-75.046
1634,FRFN7,"Station FRFN7 - USACE-CHL Field Research Facility, Duck, NC",36.19,-75.739
1635,JPRN7,"Station JPRN7 - Jennette's Pier, Nags Head, NC",35.912,-75.587
1636,OCSM2,"Station OCSM2 - Ocean City, MD",38.338,-75.07
1637,44087,"Station 44087 - Thimble Shoal, VA (240)",37.025,-76.151
1638,46252,"Station 46252 - Anacapa Passage South, CA (212)",33.953,-119.257
1639,0Y2W3,"Station 0Y2W3 - Sturgeon Bay CG Station, WI",44.794,-87.313
1640,18CI3,"Station 18CI3 - Michigan City CG Station, IN",41.73,-86.91
1641,20CM4,"Station 20CM4 - St. Joseph CG Station, MI",42.09,-86.49
1642,C58W3,"Station C58W3 - Two Rivers CG Station, WI",44.146,-87.563
1643,62001,Station 62001 - Gascogne Buoy,45.23,-5
1644,62028,"Station 62028 - Weymouth Bay, UK",50.59,-2.3
1645,62029,Station 62029 - K1 Buoy,48.72,-12.43
1646,62030,Station 62030 - L4 Buoy,50.25,-4.217
1647,62050,Station 62050 - E1,50,-4.4
1648,62081,Station 62081 - K2 Buoy,51,-13.55
1649,62103,Station 62103 - Channel Lightship,49.9,-2.9
1650,62105,Station 62105 - K4 Buoy,55.41,-11.81
1651,62107,Station 62107 - Sevenstones Lightship,50.102,-6.1
1652,62108,Station 62108 - K3 Buoy,53.5,-19.5
1653,62163,Station 62163 - Brittany Buoy,47.55,-8.47
1654,62170,Station 62170 - F3 Light Vessel,51.24,2
1655,62298,Station 62298 - Celtic Sea Buoy,49.4,-8.6
1656,62301,Station 62301 - Aberporth Buoy,52.22,-4.42
1657,62303,Station 62303 - Pembroke Buoy,51.602,-5.1
1658,62304,Station 62304 - Sandettie Lightship,51.102,1.8
1659,62305,Station 62305 - Greenwich Lightship,50.4,0
1660,62442,Station 62442 - Pap,49,-16.5
1661,64045,Station 64045 - K5 Buoy,59.15,-11.79
1662,64046,Station 64046 - K7 Buoy,60.483,-4.167
1663,44086,"Station 44086 - Nags Head, NC (243)",36.001,-75.421
1664,44095,"Station 44095 - Oregon Inlet, NC (192)",35.75,-75.33
1665,44092,"Station 44092 - Isle of Shoals, NH (211)",42.942,-70.632
1666,48012,Station 48012 - Point Lay (UAF),70.025,-166.071
1667,BDXC1,"Station BDXC1 - Bodega, CA",38.317,-123.071
1668,FPXC1,"Station FPXC1 - Fort Point, CA",37.807,-122.466
1669,KNOH1,"Station KNOH1 - Kilo Nalu Observatory, Hawaii",21.288,-157.865
1670,45186,"Station 45186 - Waukegan Buoy, IL",42.368,-87.795
1671,45187,"Station 45187 - Winthrop Harbor Buoy, IL",42.491,-87.779
1672,HPLM2,Station HPLM2 - Horn Point Weather Station MD,38.59,-76.133
1673,45021,"Station 45021 - Traverse Bay #3, MI",45.048,-85.493
1674,GTBM4,Station GTBM4 - Grand Traverse Bay Observing System Station 2,44.767,-85.607
1675,45022,"Station 45022 - Little Traverse Bay Buoy, MI",45.405,-85.085
1676,45024,"Station 45024 - Ludington Buoy, MI",43.981,-86.556
1677,45027,"Station 45027 - McQuade Harbor Nearshore, MN",46.86,-91.93
1678,45028,Station 45028 - Western Lake Superior,46.814,-91.829
1679,44073,Station 44073 - CO2 Gulf of Maine Buoy,43.02,-70.54
1680,44098,"Station 44098 - Jeffrey's Ledge, NH (160)",42.8,-70.171
1681,CMLN3,"Station CMLN3 - Coastal Marine Lab, New Castle, NH",43.07,-70.7
1682,41062,Station 41062 - Hatteras Bay (B1),35.778,-75.095
1683,41063,Station 41063 - Raleigh Bay (B2),34.782,-75.941
1684,46120,"Station 46120 - Pt Wells, WA (U of Wash)",47.761,-122.397
1685,46121,"Station 46121 - Carr Inlet, WA (U of Wash)",47.28,-122.73
1686,46122,"Station 46122 - Dabob Bay, WA (U of Wash)",47.803,-122.803
1687,46123,"Station 46123 - Twanoh - Hood Canal, WA (U of Wash)",47.375,-123.008
1688,46124,"Station 46124 - Hoodsport - Hood Canal, WA (U of Wash)",47.422,-123.113
1689,46125,"Station 46125 - Hansville - Hood Canal, WA",47.907,-122.627
1690,45013,"Station 45013 - ATW20 - Atwater Park, WI",43.1,-87.85
1691,45014,"Station 45014 - GB17 - South Green Bay, WI",44.795,-87.759
1692,45184,Station 45184 - Green Bay East Buoy,44.55,-87.959
1693,45185,Station 45185 - Green Bay West Buoy,44.577,-87.987
1694,42067,Station 42067 - USM-R1,30.05,-88.583
1695,45166,Station 45166 - Lake Champlain - Inland Sea,44.785,-73.258
1696,44093,"Station 44093 - Offshore Wind Energy Area, VA (210)",36.872,-75.492
1697,44052,Station 44052 - Goodwin Islands,37.236,-76.399
1698,44053,Station 44053 - Gloucester Point,37.244,-76.5
1699,GDIV2,Station GDIV2 - Goodwin Island Met Station,37.222,-76.404
1700,VMSV2,Station VMSV2 - VIMS Pier,37.246,-76.5
1701,44090,"Station 44090 - Cape Cod Bay, MA (221)",41.84,-70.329
1702,32012,Station 32012 - Woods Hole Stratus Wave Station,-19.425,-85.078
1703,32ST0,Station 32ST0 - Stratus,-22,-85
1704,41060,Station 41060 - Woods Hole Northwest Tropical Atlantic Wave Station,14.824,-51.017
1705,41061,Station 41061 - Woods Hole SPURS Wave Station,24.581,-38
1706,41NT0,Station 41NT0 - NTAS - Northwest Tropical Atlantic,15,-51
1707,43010,Station 43010 - Woods Hole Spurs Wave Station,10.051,-125.032
1708,51WH0,Station 51WH0 - WHOTS - Woods Hole Ocean Time-series,23,-158
